mz,intensity
445.1250524,95466.375
445.1263125,30075.78711
445.1275726,8066.157715
445.1288327,943.8618164
445.1300933,0
445.1313534,0
445.1326136,0
445.1338737,0
445.9275542,0
445.9288177,0
445.9300812,0
445.9313448,0
445.9326083,1356.014893
445.9338718,2449.048828
445.9351353,2763.084717
445.9363989,2046.008911
445.9376624,881.6658325
445.9389261,0
445.9401896,0
445.9414532,0
445.9427167,0
446.1108183,0
446.1120826,0
446.1133469,0
446.1146112,0
446.1158755,0
446.1171398,7803.081055
446.1184041,36638.77734
446.1196684,73205.57031
446.1209327,110847.6484
446.1221971,118595.4844
446.1234614,90021.92188
446.1247257,56958.38281
446.1259901,28140.48242
446.1272544,9486.477539
446.1285188,0
446.1297832,0
446.1310476,0
446.132312,0
446.1335763,0
446.3321496,0
446.3334148,0
446.3346801,0
446.3359453,0
446.3372105,1939.213501
446.3384758,2442.876221
446.339741,2439.765137
446.3410063,1993.705688
446.3422716,1323.275269
446.3435371,0
446.3448024,0
446.3460676,0
446.3473329,0
446.8082532,0
446.8095205,0
446.8107877,0
446.812055,0
446.8133222,1284.671509
446.8145895,2274.488525
446.8158568,2632.166992
446.8171241,1989.846313
446.8183913,830.5461426
446.8196587,0
446.820926,0
446.8221933,0
446.8234606,0
446.855145,0
446.8564124,0
446.8576799,0
446.8589474,0
446.8602148,1836.104736
446.8614823,2487.213867
446.8627498,2707.128418
446.8640172,2360.743164
446.8652847,1581.56665
446.8665522,0
446.8678197,0
446.8690872,0
446.8703547,0
446.8792274,0
446.880495,0
446.8817625,0
446.8830301,0
446.8842977,950.9043579
446.8855652,2022.18689
446.8868328,2499.795166
446.8881004,2056.952881
446.889368,1058.794434
446.8906357,0
446.8919033,0
446.8931709,0
446.8944385,0
447.0909831,0
447.0922516,0
447.09352,0
447.0947885,0
447.096057,685.7675781
447.0973254,3631.927246
447.0985939,9760.416992
447.0998624,16353.0752
447.1011309,18601.75195
447.1023994,13982.70996
447.1036679,7801.740723
447.1049364,2010.120239
447.1062049,0
447.1074734,0
447.108742,0
447.1100105,0
447.111279,0
447.1125475,0
447.1138161,2100.222656
447.1150846,20329.66602
447.1163532,49104.46094
447.1176217,79768.33594
447.1188903,87210.30469
447.1201589,61690.875
447.1214275,34973.32031
447.122696,15555.18652
447.1239646,8667.631836
447.1252332,5048.692871
447.1265018,1723.838379
447.1277704,1357.800171
447.129039,872.9209595
447.1303078,0
447.1315764,0
447.132845,0
447.1341136,0
447.3384333,0
447.3397028,0
447.3409723,0
447.3422419,0
447.3435114,1301.071289
447.3447809,4589.049805
447.3460504,9415.836914
447.34732,14480.85547
447.3485895,15598.22949
447.3498591,11009.80176
447.3511286,6078.047363
447.3523982,1833.228027
447.3536677,0
447.3549376,0
447.3562071,0
447.3574767,0
447.3587463,0
447.8110623,0
447.8123338,0
447.8136053,0
447.8148768,0
447.8161484,1296.336914
447.8174199,2792.60083
447.8186914,4202.272949
447.819963,4627.461914
447.8212345,3756.373047
447.8225061,2134.872314
447.8237777,739.1890869
447.8250493,0
447.8263208,0
447.8275924,0
447.828864,0
447.8453951,0
447.8466668,0
447.8479385,0
447.8492101,0
447.8504818,1491.09436
447.8517535,2697.911133
447.8530252,3741.709717
447.8542969,3996.59375
447.8555686,3202.637207
447.8568403,1799.108276
447.858112,0
447.8593838,0
447.8606555,0
447.8619272,0
447.9026253,0
447.9038973,0
447.9051692,0
447.9064411,0
447.907713,1093.17334
447.9089849,2104.376465
447.9102569,2875.125977
447.9115288,2886.425049
447.9128007,2064.378174
447.9140727,910.3794556
447.9153448,0
447.9166167,0
447.9178887,0
447.9191607,0
448.108745,0
448.1100178,0
448.1112906,0
448.1125634,0
448.1138362,172.8885803
448.115109,5579.797852
448.1163818,11999.53125
448.1176546,18494.36133
448.1189274,18845.81836
448.1202002,13698.91797
448.1214731,8416.205078
448.1227459,4353.489258
448.1240188,608.5151367
448.1252922,0
448.126565,0
448.1278379,0
448.1291108,0
449.0891205,0
449.0903974,0
449.0916744,0
449.0929514,0
449.0942284,1259.80481
449.0955054,3031.71167
449.0967823,4346.994141
449.0980593,4211.737793
449.0993363,2737.469971
449.1006134,987.1744995
449.1018904,0
449.1031674,0
449.1044444,0
449.1057214,0
449.1069985,0
449.1082755,0
449.1095526,0
449.1108296,705.5584717
449.1121067,1651.01001
449.1133837,3072.364258
449.1146608,5984.570313
449.1159379,4356.237305
449.117215,3263.469971
449.118492,1686.260132
449.1197691,469.2864685
449.1210466,0
449.1223237,0
449.1236008,0
449.1248779,0
449.6975718,0
449.6988514,0
449.700131,0
449.7014105,0
449.7026901,1468.27124
449.7039697,2504.687256
449.7052493,3126.23584
449.7065289,3022.859375
449.7078085,2274.403564
449.7090881,1277.79248
449.7103677,0
449.7116473,0
449.7129269,0
449.7142065,0
449.7154862,1584.556885
449.7167658,2462.839844
449.7180455,2710.422852
449.7193251,2058.513672
449.7206048,953.5013428
449.721885,0
449.7231647,0
449.7244443,0
449.725724,0
450.7165487,0
450.7178326,0
450.7191165,0
450.7204004,0
450.7216844,828.421875
450.7229683,1990.24353
450.7242522,3099.026855
450.7255362,3477.078369
450.7268201,2882.47876
450.7281041,1709.487305
450.7293881,0
450.7306721,0
450.7319561,0
450.73324,0
450.8770802,0
450.8783648,0
450.8796494,0
450.880934,0
450.8822186,681.0695801
450.8835032,2213.497559
450.8847879,3982.577148
450.8860725,4874.355469
450.8873571,4258.695801
450.8886418,2605.641846
450.8899264,1000.581848
450.8912114,0
450.892496,0
450.8937807,0
450.8950654,0
451.3862107,0
451.3874975,0
451.3887843,0
451.390071,0
451.3913578,1201.140625
451.3926446,2203.843262
451.3939314,2946.723389
451.3952182,2911.96167
451.396505,2003.549194
451.3977919,830.9884644
451.3990787,0
451.4003655,871.37677
451.4016524,1985.393677
451.4029392,2740.087891
451.404226,2625.885254
451.4055129,1829.908936
451.4068,0
451.4080868,0
451.4093737,0
451.4106606,0
451.77249,0
451.7737784,0
451.7750668,0
451.7763553,0
451.7776437,1817.68335
451.7789322,2805.682617
451.7802206,2932.960449
451.7815091,2149.522217
451.7827975,1039.455444
451.7840861,0
451.7853745,0
451.786663,0
451.7879515,0
451.8717149,0
451.8730038,0
451.8742927,0
451.8755815,0
451.8768704,1633.610962
451.8781593,2744.743408
451.8794481,3174.113281
451.880737,2514.085938
451.8820259,1160.480957
451.8833151,0
451.884604,0
451.8858929,0
451.8871818,0
452.316696,0
452.3179868,0
452.3192775,0
452.3205683,0
452.321859,1710.550903
452.3231498,2768.435547
452.3244406,3215.286865
452.3257314,2774.761475
452.3270222,1731.488037
452.3283132,0
452.329604,0
452.3308948,0
452.3321856,0
452.7015857,0
452.7028781,0
452.7041705,0
452.705463,0
452.7067554,1163.592773
452.7080478,2377.523682
452.7093402,3120.903076
452.7106327,2917.647217
452.7119251,1938.222046
452.7132179,0
452.7145104,0
452.7158028,0
452.7170953,0
453.3653161,0
453.3666114,0
453.3679066,0
453.3692019,0
453.3704971,1186.12854
453.3717924,2272.666016
453.3730877,2653.437744
453.374383,2025.305542
453.3756782,952.6129761
453.3769735,0
453.3782688,0
453.3795641,1612.696045
453.3808594,2470.298828
453.3821547,2727.597656
453.3834501,2262.034912
453.3847454,1326.486328
453.386041,0
453.3873363,0
453.3886316,0
453.389927,0
453.7800785,0
453.7813755,0
453.7826725,0
453.7839696,0
453.7852666,1174.827759
453.7865637,2266.243652
453.7878607,3121.710938
453.7891578,3191.391113
453.7904548,2402.040527
453.7917519,1241.507324
453.7930493,0
453.7943463,0
453.7956434,0
453.7969405,0
454.2837418,0
454.2850409,0
454.2863401,0
454.2876393,0
454.2889385,1681.524902
454.2902377,2594.026855
454.2915369,2835.68042
454.2928362,2229.238525
454.2941354,1132.104126
454.2954355,0
454.2967348,0
454.298034,0
454.2993333,0
455.8689826,0
455.8702886,0
455.8715946,0
455.8729006,0
455.8742066,1881.944946
455.8755126,3071.758057
455.8768186,3483.394287
455.8781246,2768.362793
455.8794307,1407.600952
455.8807375,0
455.8820436,0
455.8833496,0
455.8846557,0
457.323406,0
457.3247183,0
457.3260305,0
457.3273428,0
457.3286551,1467.58606
457.3299673,2383.061035
457.3312796,2719.853027
457.3325919,2051.706543
457.3339042,794.2521362
457.3352168,0
457.336529,0
457.3378413,0
457.3391537,0
457.8316673,0
457.8329817,0
457.8342962,0
457.8356106,0
457.8369251,1101.383667
457.8382395,2449.287842
457.839554,3673.73291
457.8408684,4027.470703
457.8421829,3226.294189
457.8434974,1758.927368
457.8448119,0
457.8461264,0
457.8474409,0
457.8487554,0
457.8632153,0
457.8645298,0
457.8658444,0
457.867159,0
457.8684736,1025.591675
457.8697882,1986.414429
457.8711028,2589.993652
457.8724174,2479.455811
457.873732,1715.355957
457.8750473,0
457.876362,0
457.8776766,0
457.8789912,0
459.1634556,0
459.1647758,0
459.166096,0
459.1674161,0
459.1687363,618.7375488
459.1700565,2879.346436
459.1713767,7002.763672
459.1726969,11320.74316
459.1740171,12450.4248
459.1753374,8571.478516
459.1766576,4531.315918
459.1779778,1440.213501
459.1792981,618.0582275
459.1806192,0
459.1819394,0
459.1832597,0
459.1845799,0
460.7039999,0
460.7053267,0
460.7066535,0
460.7079803,0
460.7093072,584.4373169
460.710634,1690.528687
460.7119609,4488.097656
460.7132877,7319.888184
460.7146146,8073.821777
460.7159415,5404.182129
460.7172683,2573.023682
460.7185952,1061.339966
460.7199221,0
460.721249,0
460.7225759,0
460.7239028,0
460.7730022,0
460.7743294,0
460.7756565,0
460.7769836,0
460.7783108,1221.226929
460.7796379,2378.405762
460.7809651,2937.049316
460.7822922,2548.005127
460.7836194,1553.413818
460.7849466,0
460.7862737,0
460.7876009,0
460.7889281,0
460.8022002,0
460.8035275,0
460.8048547,0
460.806182,0
460.8075093,969.423645
460.8088365,2056.983154
460.8101638,2630.284912
460.8114911,2145.318115
460.8128184,999.324707
460.8141459,0
460.8154732,0
460.8168005,0
460.8181278,0
461.1620941,0
461.1634229,0
461.1647517,0
461.1660806,0
461.1674094,1604.636963
461.1687382,3109.53833
461.170067,4013.092529
461.1713959,3690.13623
461.1727247,2394.151367
461.1740536,971.7338867
461.1753825,0
461.1767114,0
461.1780402,0
461.1793691,0
461.3415344,0
461.342864,0
461.3441936,0
461.3455232,0
461.3468528,1356.22876
461.3481824,2363.757813
461.349512,3098.445068
461.3508416,3335.991699
461.3521712,3061.48877
461.3535008,2346.720947
461.3548305,1382.740723
461.3561605,0
461.3574902,0
461.3588198,0
461.3601495,0
462.1363163,0
462.1376493,0
462.1389823,0
462.1403153,0
462.1416483,0
462.1429814,2632.719238
462.1443144,12723.30176
462.1456475,31872.30469
462.1469805,52370.78125
462.1483136,60766.96484
462.1496467,43961.80469
462.1509797,24939.1582
462.1523128,8924.90332
462.1536459,2621.303955
462.154979,73.93448639
462.1563125,0
462.1576456,0
462.1589787,0
462.1603118,0
462.8837086,0
462.8850448,0
462.8863811,0
462.8877173,0
462.8890536,1300.011841
462.8903899,2516.705078
462.8917261,3433.280518
462.8930624,3453.306885
462.8943987,2528.352295
462.895735,1229.176758
462.8970714,0
462.8984077,0
462.899744,0
462.9010804,0
463.0788624,0
463.0801995,0
463.0815366,0
463.0828737,0
463.0842108,1120.838013
463.0855479,2269.916504
463.086885,2875.643066
463.0882222,2507.31665
463.0895593,1442.828857
463.0908965,0
463.0922336,0
463.0935708,0
463.0949079,0
463.1229896,0
463.1243269,0
463.1256642,0
463.1270015,0
463.1283388,1316.53418
463.1296761,2588.19043
463.1310134,3343.48291
463.1323507,3002.748779
463.133688,1780.663452
463.1350254,0
463.1363627,0
463.1377001,0
463.1390374,0
463.1403748,0
463.1417121,0
463.1430495,0
463.1443869,1254.654907
463.1457243,5403.098633
463.1470616,9300.912109
463.148399,12868.61035
463.1497364,12353.87109
463.1510738,10659.39844
463.1524112,6903.493164
463.1537486,3437.138428
463.1550861,1099.526733
463.1564236,0
463.157761,0
463.1590984,0
463.1604359,0
463.2968854,0
463.2982235,0
463.2995615,0
463.3008996,0
463.3022376,1122.727539
463.3035757,2478.000488
463.3049138,3324.594238
463.3062518,2990.850098
463.3075899,1728.100708
463.308863,0
463.3102011,0
463.3115392,0
463.3128773,0
463.8324991,0
463.8338394,0
463.8351798,0
463.8365202,0
463.8378606,1326.94104
463.8392009,2507.883057
463.8405413,3198.380371
463.8418817,2890.064209
463.8432221,1754.663696
463.8445627,0
463.8459031,0
463.8472435,0
463.8485839,0
464.1355685,0
464.1369101,0
464.1382518,0
464.1395935,0
464.1409352,494.3122559
464.1422769,4604.595703
464.1436186,8634.136719
464.1449603,11333.76758
464.146302,9084.902344
464.1476437,2735.218262
464.1489855,688.7232666
464.1503277,0
464.1516694,0
464.1530111,0
464.1543529,0
465.1865375,0
465.1878837,0
465.1892299,0
465.1905762,0
465.1919224,1404.283081
465.1932687,2934.554688
465.194615,4131.053223
465.1959612,4207.619629
465.1973075,3065.228027
465.1986538,1480.646729
465.2000009,0
465.2013472,0
465.2026935,0
465.2040398,0
467.0932581,0
467.0946126,0
467.0959672,0
467.0973217,0
467.0986762,869.8149414
467.1000308,2664.468506
467.1013853,5593.045898
467.1027399,8583.689453
467.1040944,8340.064453
467.105449,5323.826172
467.1068036,1809.870605
467.1081582,539.4665527
467.1095131,0
467.1108677,0
467.1122222,0
467.1135769,0
467.8309882,0
467.8323459,0
467.8337036,0
467.8350614,0
467.8364191,1746.422607
467.8377769,3649.468018
467.8391346,5305.714844
467.8404924,5799.064453
467.8418502,4974.084961
467.8432079,3464.585205
467.8445657,2023.34668
467.8459239,0
467.8472817,0
467.8486395,0
467.8499973,0
468.7596964,0
468.7610581,0
468.7624199,0
468.7637817,0
468.7651435,1301.064941
468.7665053,2776.890625
468.7678671,3598.223633
468.7692289,3171.895264
468.7705907,1879.216187
468.7719526,0
468.7733144,0
468.7746763,0
468.7760381,0
468.8836422,0
468.8850045,0
468.8863669,0
468.8877292,0
468.8890915,1322.161743
468.8904539,2318.231201
468.8918162,2973.758057
468.8931785,2898.578857
468.8945409,2140.527344
468.8959036,0
468.897266,0
468.8986284,0
468.8999908,0
469.760838,0
469.7622041,0
469.7635703,0
469.7649364,0
469.7663026,1107.068848
469.7676687,2487.284424
469.7690349,3498.887695
469.7704011,3344.739746
469.7717673,2127.861816
469.7731335,0
469.7744997,0
469.7758659,0
469.7772321,0
469.8318852,0
469.8332516,0
469.8346181,0
469.8359845,0
469.837351,1157.204956
469.8387175,2408.251953
469.840084,3428.812256
469.8414505,3659.192139
469.8428169,2955.926025
469.8441834,1755.192871
469.8455499,0
469.8469165,0
469.848283,1667.924194
469.8496495,2747.619873
469.851016,3111.327881
469.8523826,2384.12793
469.8537491,1067.648926
469.8551163,0
469.8564829,0
469.8578495,0
469.859216,0
471.4594407,0
471.4608143,0
471.4621878,0
471.4635614,0
471.464935,1098.41626
471.4663085,2204.158936
471.4676821,3174.078125
471.4690557,3394.845215
471.4704293,2657.886963
471.4718029,1421.407471
471.4731767,0
471.4745503,0
471.4759239,0
471.4772976,0
471.8318942,0
471.8332694,0
471.8346446,0
471.8360198,0
471.837395,1252.181396
471.8387702,2381.151123
471.8401454,2865.411865
471.8415207,2327.924561
471.8428959,1194.759277
471.8442716,0
471.8456468,0
471.8470221,0
471.8483973,0
472.8732521,0
472.8746318,0
472.8760115,0
472.8773913,0
472.8787711,2090.542969
472.8801508,3492.298096
472.8815306,4144.302734
472.8829104,3672.605469
472.8842901,2421.567139
472.8856699,1092.881226
472.8870503,0
472.8884301,0
472.8898099,0
472.8911897,0
474.2241423,0
474.225528,0
474.2269136,0
474.2282993,0
474.229685,994.9949341
474.2310707,2290.445557
474.2324563,3278.416504
474.233842,3250.489746
474.2352277,2312.530273
474.2366134,1175.889404
474.2379994,0
474.2393851,0
474.2407708,0
474.2421566,0
474.781666,0
474.7830541,0
474.7844423,0
474.7858304,0
474.7872185,1723.48877
474.7886066,3510.125488
474.7899947,4848.505371
474.7913829,4805.119141
474.792771,3421.562744
474.7941592,1631.812866
474.7955476,0
474.7969357,0
474.7983239,0
474.7997121,0
475.3624231,0
475.3638137,0
475.3652044,0
475.366595,0
475.3679857,1809.741699
475.3693764,3019.896973
475.3707671,3288.519287
475.3721577,2395.000977
475.3735484,1004.454224
475.3749393,0
475.37633,0
475.3777207,0
475.3791115,0
475.8133127,0
475.8147053,0
475.8160979,0
475.8174906,0
475.8188832,1663.424194
475.8202758,2411.602539
475.8216685,2710.900879
475.8230612,2379.306641
475.8244538,1580.279663
475.8258465,0
475.8272392,0
475.8286319,0
475.8300246,0
475.8314173,1965.893311
475.83281,2784.114014
475.8342027,2965.905762
475.8355954,2414.790039
475.8369881,1473.835205
475.838381,0
475.8397738,0
475.8411665,0
475.8425593,0
476.1909385,0
476.1923327,0
476.193727,0
476.1951213,0
476.1965156,1115.15918
476.19791,2662.774902
476.1993043,5626.608398
476.2006986,6793.372559
476.2020929,3782.682129
476.2034872,2089.10083
476.2048816,766.9214478
476.2062766,0
476.207671,0
476.2090654,0
476.2104597,0
477.8166398,0
477.8180412,0
477.8194426,0
477.8208441,0
477.8222455,1876.465576
477.823647,3028.297607
477.8250484,3488.119141
477.8264499,2976.868896
477.8278514,1879.656128
477.8292533,0
477.8306548,0
477.8320563,0
477.8334578,0
478.8146161,0
478.8160219,0
478.8174278,0
478.8188336,0
478.8202394,1759.016968
478.8216453,2756.375
478.8230511,3505.587891
478.824457,3622.177979
478.8258629,2897.463379
478.8272687,1579.043335
478.8286746,0
478.8300805,0
478.8314864,0
478.8328923,0
478.8455457,0
478.8469516,0
478.8483576,0
478.8497636,0
478.8511696,2030.90918
478.8525755,3256.438965
478.8539815,3785.122803
478.8553875,3193.419922
478.8567935,1854.80542
478.8582,0
478.859606,0
478.861012,0
478.862418,0
479.7790584,0
479.7804684,0
479.7818785,0
479.7832886,0
479.7846987,1639.541382
479.7861088,2738.311035
479.7875189,3032.608398
479.788929,2397.407471
479.7903391,1319.486938
479.7917493,0
479.7931594,0
479.7945695,0
479.7959797,0
479.8721366,0
479.8735471,0
479.8749576,0
479.8763681,0
479.8777786,2140.66748
479.8791891,3312.047119
479.8805996,3933.623047
479.8820101,3576.693359
479.8834206,2390.945068
479.8848312,1094.244263
479.8862419,0
479.8876524,0
479.889063,0
479.8904735,0
480.2546055,0
480.2560177,0
480.2574299,0
480.2588421,0
480.2602543,946.864502
480.2616665,2363.641113
480.2630787,3902.786621
480.2644909,4674.117676
480.2659031,4092.377441
480.2673153,2494.462891
480.2687275,956.8707886
480.27014,0
480.2715522,0
480.2729645,0
480.2743767,0
480.7336887,0
480.7351029,0
480.7365172,0
480.7379315,0
480.7393458,1128.261475
480.7407601,2638.615479
480.7421745,3694.751953
480.7435888,3596.407471
480.7450031,2469.931885
480.7464174,1107.817261
480.7478322,0
480.7492466,0
480.7506609,0
480.7520753,0
481.7919009,0
481.7933199,0
481.7947388,0
481.7961578,0
481.7975768,1677.993042
481.7989958,2746.312744
481.8004147,3140.905273
481.8018337,2511.480713
481.8032527,1253.587158
481.8046718,0
481.8060908,0
481.8075098,0
481.8089288,0
481.8103478,0
481.8117669,0
481.8131859,0
481.814605,1985.152832
481.816024,3128.103271
481.8174431,3315.570801
481.8188622,2503.852783
481.8202812,1331.645386
481.8217008,0
481.8231199,0
481.824539,0
481.8259581,0
482.8877804,0
482.8892042,0
482.890628,0
482.8920519,0
482.8934757,1331.28418
482.8948995,2485.5896
482.8963233,3112.793945
482.8977472,2832.394043
482.899171,1883.088379
482.9005953,0
482.9020191,0
482.903443,0
482.9048669,0
483.8260045,0
483.8274325,0
483.8288605,0
483.8302884,0
483.8317164,1079.601196
483.8331444,2398.410645
483.8345724,3069.509277
483.8360003,2608.470459
483.8374283,1459.299561
483.8388566,0
483.8402846,0
483.8417126,0
483.8431406,0
484.3419066,0
484.3433368,0
484.3447671,0
484.3461973,0
484.3476276,1490.548218
484.3490578,2424.317383
484.3504881,2905.059814
484.3519184,2591.793945
484.3533486,1613.250488
484.3547791,0
484.3562094,0
484.3576397,0
484.35907,0
484.8285526,0
484.829985,0
484.8314174,0
484.8328498,0
484.8342822,1514.196899
484.8357146,2836.995361
484.8371471,3502.26001
484.8385795,3036.004883
484.8400119,1805.758301
484.8414444,0
484.8428768,0
484.8443093,0
484.8457418,0
484.8529042,0
484.8543367,0
484.8557692,0
484.8572017,0
484.8586342,1756.318848
484.8600667,3258.25293
484.8614993,3924.801025
484.8629318,3211.77124
484.8643643,1711.17981
484.8657969,0
484.8672295,0
484.868662,1869.867065
484.8700946,2820.296387
484.8715272,3054.024658
484.8729598,2546.624756
484.8743923,1616.439453
484.8758253,0
484.8772579,0
484.8786905,0
484.8801231,0
485.7336562,0
485.7350926,0
485.736529,0
485.7379654,0
485.7394018,1385.870605
485.7408383,2406.919922
485.7422747,2789.871094
485.7437111,2239.583984
485.7451476,1115.477539
485.7465845,0
485.7480209,0
485.7494574,0
485.7508939,0
486.694597,0
486.6960376,0
486.6974783,0
486.698919,0
486.7003597,1784.811401
486.7018004,2886.05249
486.7032411,3101.29248
486.7046818,2279.724854
486.7061225,1030.753296
486.7075633,0
486.709004,0
486.7104447,0
486.7118855,0
486.7709613,0
486.7724024,0
486.7738434,0
486.7752844,0
486.7767254,1371.450073
486.7781665,2418.716309
486.7796075,3045.563477
486.7810485,2874.205078
486.7824896,1937.983154
486.7839309,0
486.785372,0
486.786813,0
486.7882541,0
487.2930254,0
487.2944687,0
487.2959121,0
487.2973554,0
487.2987988,941.5039063
487.3002421,2601.090332
487.3016855,4181.164063
487.3031289,4664.635254
487.3045722,3730.593018
487.3060156,2064.728516
487.307459,0
487.3089024,0
487.3103458,0
487.3117892,0
487.3550944,0
487.356538,0
487.3579816,0
487.3594252,0
487.3608688,1448.711182
487.3623124,2496.404541
487.3637561,2964.557617
487.3651997,2478.808594
487.3666434,1344.062744
487.3680872,0
487.3695309,0
487.3709746,0
487.3724182,0
487.8130385,0
487.8144842,0
487.8159298,0
487.8173755,0
487.8188211,1983.049683
487.8202668,2779.4104
487.8217125,3043.982422
487.8231581,2475.091797
487.8246038,1318.919556
487.8260498,0
487.8274955,0
487.8289412,0
487.8303869,0
488.377326,0
488.3787741,0
488.3802223,0
488.3816704,0
488.3831186,1299.006226
488.3845668,2354.169189
488.3860149,2945.892822
488.3874631,2649.623779
488.3889113,1615.41748
488.3903597,0
488.3918079,0
488.3932561,0
488.3947043,0
488.7801595,0
488.7816095,0
488.7830594,0
488.7845094,0
488.7859593,1746.365234
488.7874093,2665.700439
488.7888593,3153.373047
488.7903093,3052.975342
488.7917592,2467.828857
488.7932092,1608.624512
488.7946592,0
488.7961093,0
488.7975593,0
488.7990093,0
488.8019093,0
488.8033594,0
488.8048094,0
488.8062595,0
488.8077095,1085.459351
488.8091596,2666.343262
488.8106097,3945.801025
488.8120597,4027.23999
488.8135098,2815.0896
488.8149599,1265.424194
488.8164101,0
488.8178602,0
488.8193103,0
488.8207604,0
488.9280868,0
488.9295374,0
488.930988,0
488.9324386,0
488.9338892,1851.391724
488.9353398,2735.008301
488.9367905,2878.103027
488.9382411,2275.927979
488.9396918,1308.808105
488.9411425,0
488.9425931,0
488.9440438,0
488.9454944,0
489.0456063,0
489.0470574,0
489.0485085,0
489.0499596,0
489.0514108,669.0375366
489.0528619,4805.495117
489.0543131,13605.51172
489.0557643,23042.79102
489.0572154,28713.36133
489.0586666,22205.74414
489.0601178,13195.61133
489.061569,4989.854004
489.0630202,1236.589478
489.0644717,0
489.0659229,0
489.0673741,0
489.0688253,0
489.7457967,0
489.747251,0
489.7487052,0
489.7501595,0
489.7516137,1318.78772
489.753068,2539.007813
489.7545223,3020.647705
489.7559765,2487.068604
489.7574308,1415.368896
489.7588851,0
489.7603394,0
489.7617937,0
489.7632481,0
489.7952445,0
489.796699,0
489.7981535,0
489.7996079,0
489.8010624,1190.598145
489.8025169,2273.949951
489.8039714,3065.717529
489.8054259,2982.130615
489.8068804,1981.526733
489.808335,0
489.8097895,0
489.8112441,0
489.8126986,0
490.045507,0
490.0469626,0
490.0484182,0
490.0498738,0
490.0513294,975.5163574
490.052785,2524.283447
490.0542406,5545.388672
490.0556962,8725.564453
490.0571518,9122.797852
490.0586074,6392.894043
490.0600631,2165.628662
490.0615187,783.8641357
490.0629747,0
490.0644303,0
490.065886,0
490.0673416,0
490.7478468,0
490.7493055,0
490.7507642,0
490.7522229,0
490.7536816,1065.583862
490.7551404,2251.938721
490.7565991,3011.273926
490.7580578,2834.981689
490.7595166,1914.471069
490.7609754,0
490.7624341,0
490.7638929,0
490.7653517,0
490.7668105,1931.930786
490.7682692,2443.941895
490.769728,2595.162842
490.7711868,2257.0979
490.7726456,1481.586426
490.7741046,0
490.7755634,0
490.7770222,0
490.7784811,0
491.0440974,0
491.0455574,0
491.0470175,0
491.0484775,0
491.0499376,2114.45459
491.0513976,4289.344238
491.0528577,6033.138672
491.0543177,6194.733887
491.0557778,4664.740234
491.0572379,2464.532959
491.058698,826.7805176
491.0601582,0
491.0616183,0
491.0630784,0
491.0645385,0
491.3362324,0
491.3376937,0
491.339155,0
491.3406164,0
491.3420777,1012.901672
491.3435391,2257.87915
491.3450004,2778.602051
491.3464618,2173.460205
491.3479232,984.394043
491.3493847,0
491.3508461,0
491.3523075,0
491.3537689,0
491.5789024,0
491.5803648,0
491.5818273,0
491.5832897,0
491.5847521,1726.791748
491.5862145,3185.263916
491.587677,4021.809326
491.5891394,3762.109863
491.5906019,2603.562256
491.5920644,1249.406372
491.5935269,0
491.5949894,0
491.5964519,0
491.5979144,0
491.7983372,0
491.7998006,0
491.801264,0
491.8027274,0
491.8041909,1034.931885
491.8056543,2324.01709
491.8071177,3133.855957
491.8085811,2837.476318
491.8100446,1644.891846
491.8115081,0
491.8129716,0
491.814435,0
491.8158985,0
492.0794283,0
492.0808929,0
492.0823576,0
492.0838222,0
492.0852869,1002.175598
492.0867516,2447.516357
492.0882163,3738.681885
492.0896809,3939.847412
492.0911456,2861.379883
492.0926103,1293.548706
492.0940751,0
492.0955398,0
492.0970046,0
492.0984693,0
492.286008,0
492.2874736,0
492.2889392,0
492.2904047,0
492.2918703,1582.541504
492.2933359,2797.807617
492.2948015,3193.632324
492.2962671,2502.385254
492.2977328,1268.823853
492.299199,0
492.3006647,0
492.3021303,0
492.3035959,0
493.8299398,0
493.8314123,0
493.8328847,0
493.8343572,0
493.8358297,1604.382813
493.8373022,3424.763184
493.8387747,5140.458008
493.8402472,5730.786133
493.8417197,4807.382324
493.8431922,2976.679199
493.8446648,1325.973389
493.8461373,0
493.8476098,0
493.8490824,0
493.8505549,0
493.8520275,1809.931885
493.8535001,2477.865967
493.8549726,2953.969482
493.8564452,2708.692627
493.8579178,1712.546631
493.8593906,0
493.8608632,0
493.8623358,0
493.8638084,0
494.3029408,0
494.3044154,0
494.30589,0
494.3073646,0
494.3088392,1999.654419
494.3103138,3131.584717
494.3117884,3425.926758
494.313263,2572.523193
494.3147377,1151.350708
494.3162125,0
494.3176871,0
494.3191618,0
494.3206365,0
494.7810518,0
494.7825286,0
494.7840053,0
494.785482,0
494.7869588,861.4697266
494.7884355,2178.262939
494.7899123,3007.269775
494.7913891,2824.724365
494.7928658,1848.51001
494.7943426,0
494.7958194,0
494.7972962,0
494.798773,0
494.8061571,0
494.8076339,0
494.8091108,0
494.8105876,0
494.8120645,1758.986938
494.8135413,2523.163086
494.8150182,2754.622803
494.8164951,2359.446777
494.817972,1529.268799
494.8194489,0
494.8209258,0
494.8224027,0
494.8238796,0
494.8770527,0
494.8785299,0
494.880007,0
494.8814842,0
494.8829614,2018.714844
494.8844386,2757.710938
494.8859158,2987.192871
494.8873929,2446.722656
494.8888701,1395.463867
494.8903477,0
494.891825,0
494.8933022,0
494.8947794,0
495.7749036,0
495.7763847,0
